Country Name,Country Code,Series Name,2010,2014
Latin America & Caribbean (excluding high income),LAC,School enrollment. primary. male (% gross),114.4868622,109.8448792
Latin America & Caribbean (excluding high income),LAC,School enrollment. primary. female (% gross),110.9325867,107.3808975
Latin America & Caribbean (excluding high income),LAC,School enrollment. tertiary. female (% gross),44.6459198,48.9670105
Latin America & Caribbean (excluding high income),LAC,School enrollment. tertiary. male (% gross),34.33573914,37.76575851
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),8613.19672,9608.194674
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),4.715614155,-0.440497938
Latin America & Caribbean (excluding high income),LAC,Population. female (% of total),50.51485571,50.54809002
Latin America & Caribbean (excluding high income),LAC,Population. total,571935098,598846559
Latin America & the Caribbean (IDA & IBRD countries),TLA,School enrollment. secondary. female (% gross),93.47357178,97.21520996
Latin America & the Caribbean (IDA & IBRD countries),TLA,School enrollment. secondary. male (% gross),86.32597351,91.08959198
Latin America & the Caribbean (IDA & IBRD countries),TLA,School enrollment. primary. male (% gross),114.3878632,109.7801971
Latin America & the Caribbean (IDA & IBRD countries),TLA,School enrollment. primary. female (% gross),110.7988281,107.3124695
Latin America & the Caribbean (IDA & IBRD countries),TLA,School enrollment. tertiary. female (% gross),44.29919815,50.15948868
Latin America & the Caribbean (IDA & IBRD countries),TLA,School enrollment. tertiary. male (% gross),34.60354996,39.00381088
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),8830.597616,9866.239992
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),4.737161896,-0.381325022
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population. female (% of total),50.54275352,50.57360644
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population. total,582484107,610149938
Latvia,LVA,School enrollment. secondary. female (% gross),97.45809174,114.0094299
Latvia,LVA,School enrollment. secondary. male (% gross),99.19332886,116.6301422
Latvia,LVA,School enrollment. primary. male (% gross),106.228241,100.8244629
Latvia,LVA,School enrollment. primary. female (% gross),105.4460602,99.97312927
Latvia,LVA,School enrollment. tertiary. female (% gross),90.27941132,79.22167969
Latvia,LVA,School enrollment. tertiary. male (% gross),51.39720154,55.4752388
Latvia,LVA,GDP per capita (current US$),11329.89512,15710.16771
Latvia,LVA,GDP per capita growth (annual %),-1.766235303,3.065526601
Latvia,LVA,Population. female (% of total),54.31124998,54.17185679
Latvia,LVA,Population. total,2097555,1993782
Least developed countries: UN classification,LDC,School enrollment. secondary. female (% gross),35.84505081,40.01486969
Least developed countries: UN classification,LDC,School enrollment. secondary. male (% gross),42.52801132,45.78567886
Least developed countries: UN classification,LDC,School enrollment. primary. male (% gross),104.2817001,107.5672302
Least developed countries: UN classification,LDC,School enrollment. primary. female (% gross),97.40141296,100.2302399
Least developed countries: UN classification,LDC,School enrollment. tertiary. female (% gross),6.246369839,7.277629852
Least developed countries: UN classification,LDC,School enrollment. tertiary. male (% gross),9.917590141,10.83001995
Least developed countries: UN classification,LDC,GDP per capita (current US$),797.935118,1024.375332
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),3.111003609,2.893629069
Least developed countries: UN classification,LDC,Population. female (% of total),50.14512419,50.11866308
Least developed countries: UN classification,LDC,Population. total,847264134,931955068
Lebanon,LBN,School enrollment. secondary. female (% gross),76.07431793,..
Lebanon,LBN,School enrollment. secondary. male (% gross),74.48739624,..
Lebanon,LBN,School enrollment. primary. male (% gross),109.569931,..
Lebanon,LBN,School enrollment. primary. female (% gross),100.0138779,..
Lebanon,LBN,School enrollment. tertiary. female (% gross),49.31282043,45.74607849
Lebanon,LBN,School enrollment. tertiary. male (% gross),47.40935135,39.54220963
Lebanon,LBN,GDP per capita (current US$),8763.795964,8148.639167
Lebanon,LBN,GDP per capita growth (annual %),4.091869989,-4.097224638
Lebanon,LBN,Population. female (% of total),49.00589234,49.67856929
Lebanon,LBN,Population. total,4337156,5612096
Lesotho,LSO,School enrollment. secondary. female (% gross),59.31544876,60.41614914
Lesotho,LSO,School enrollment. secondary. male (% gross),41.70050812,44.08929062
Lesotho,LSO,School enrollment. primary. male (% gross),111.548111,108.323082
Lesotho,LSO,School enrollment. primary. female (% gross),109.4147491,105.8454971
Lesotho,LSO,School enrollment. tertiary. female (% gross),..,11.69215965
Lesotho,LSO,School enrollment. tertiary. male (% gross),..,8.044739723
Lesotho,LSO,GDP per capita (current US$),1189.776151,1203.695893
Lesotho,LSO,GDP per capita growth (annual %),5.181999047,3.246355128
Lesotho,LSO,Population. female (% of total),50.87815194,50.5739388
Lesotho,LSO,Population. total,2010586,2109197
Liberia,LBR,School enrollment. secondary. female (% gross),..,33.1166687
Liberia,LBR,School enrollment. secondary. male (% gross),..,42.47663879
Liberia,LBR,School enrollment. primary. male (% gross),..,99.54669952
Liberia,LBR,School enrollment. primary. female (% gross),..,91.59002686
Liberia,LBR,School enrollment. tertiary. female (% gross),6.442510128,..
Liberia,LBR,School enrollment. tertiary. male (% gross),12.08878994,..
Liberia,LBR,GDP per capita (current US$),326.6044381,457.8585865
Liberia,LBR,GDP per capita growth (annual %),2.441068937,-1.654867373
Liberia,LBR,Population. female (% of total),49.71326355,49.6195202
Liberia,LBR,Population. total,3957990,4396554
Libya,LBY,School enrollment. secondary. female (% gross),..,..
Libya,LBY,School enrollment. secondary. male (% gross),..,..
Libya,LBY,School enrollment. primary. male (% gross),..,..
Libya,LBY,School enrollment. primary. female (% gross),..,..
Libya,LBY,School enrollment. tertiary. female (% gross),..,..
Libya,LBY,School enrollment. tertiary. male (% gross),..,..
Libya,LBY,GDP per capita (current US$),11933.77926,..
Libya,LBY,GDP per capita growth (annual %),4.065610127,..
Libya,LBY,Population. female (% of total),48.8125902,49.58025136
Libya,LBY,Population. total,6265697,6258984
Liechtenstein,LIE,School enrollment. secondary. female (% gross),100,103.2742233
Liechtenstein,LIE,School enrollment. secondary. male (% gross),117.6353989,127.8498306
Liechtenstein,LIE,School enrollment. primary. male (% gross),108.6065598,103.0590668
Liechtenstein,LIE,School enrollment. primary. female (% gross),102.3374023,102.2556381
Liechtenstein,LIE,School enrollment. tertiary. female (% gross),27.3576107,24.14105034
Liechtenstein,LIE,School enrollment. tertiary. male (% gross),44.34469986,50.81227112
Liechtenstein,LIE,GDP per capita (current US$),140102.7257,178713.228
Liechtenstein,LIE,GDP per capita growth (annual %),..,..
Liechtenstein,LIE,Population. female (% of total),..,..
Liechtenstein,LIE,Population. total,36276,37286
Lithuania,LTU,School enrollment. secondary. female (% gross),99.99215698,104.6170425
Lithuania,LTU,School enrollment. secondary. male (% gross),101.8909836,108.9037704
Lithuania,LTU,School enrollment. primary. male (% gross),100.6246719,102.320549
Lithuania,LTU,School enrollment. primary. female (% gross),99.50543213,102.6070709
Lithuania,LTU,School enrollment. tertiary. female (% gross),103.0567398,82.00817108
Lithuania,LTU,School enrollment. tertiary. male (% gross),68.68727875,55.82434845
Lithuania,LTU,GDP per capita (current US$),11988.75797,16489.72898
Lithuania,LTU,GDP per capita growth (annual %),3.793652566,3.922190884
Lithuania,LTU,Population. female (% of total),53.88814971,53.95166206
Lithuania,LTU,Population. total,3097282,2932367
Low & middle income,LMY,School enrollment. secondary. female (% gross),65.60402679,70.46740723
Low & middle income,LMY,School enrollment. secondary. male (% gross),68.40466309,71.6625824
Low & middle income,LMY,School enrollment. primary. male (% gross),107.177803,105.3083878
Low & middle income,LMY,School enrollment. primary. female (% gross),104.0751724,104.3708496
Low & middle income,LMY,School enrollment. tertiary. female (% gross),23.6444397,30.01040077
Low & middle income,LMY,School enrollment. tertiary. male (% gross),23.36321068,28.12612915
Low & middle income,LMY,GDP per capita (current US$),3574.307768,4658.791094
Low & middle income,LMY,GDP per capita growth (annual %),6.137220084,2.951456783
Low & middle income,LMY,Population. female (% of total),49.40561761,49.40496088
Low & middle income,LMY,Population. total,5769206886,6080182833
Low income,LIC,School enrollment. secondary. female (% gross),32.70465851,36.45080948
Low income,LIC,School enrollment. secondary. male (% gross),42.64118958,44.51715088
Low income,LIC,School enrollment. primary. male (% gross),105.9660568,107.3283768
Low income,LIC,School enrollment. primary. female (% gross),97.46234131,99.92346954
Low income,LIC,School enrollment. tertiary. female (% gross),4.380330086,5.148940086
Low income,LIC,School enrollment. tertiary. male (% gross),8.962909698,9.7918396
Low income,LIC,GDP per capita (current US$),519.3098474,653.860626
Low income,LIC,GDP per capita growth (annual %),3.69760634,3.212091275
Low income,LIC,Population. female (% of total),50.31265578,50.25996335
Low income,LIC,Population. total,556926383,621322015
Lower middle income,LMC,School enrollment. secondary. female (% gross),58.73419952,64.70703888
Lower middle income,LMC,School enrollment. secondary. male (% gross),62.40254974,65.93083954
Lower middle income,LMC,School enrollment. primary. male (% gross),105.0199509,103.8047333
Lower middle income,LMC,School enrollment. primary. female (% gross),103.6065063,106.0008774
Lower middle income,LMC,School enrollment. tertiary. female (% gross),16.68309021,21.97570038
Lower middle income,LMC,School enrollment. tertiary. male (% gross),19.73580933,22.51948929
Lower middle income,LMC,GDP per capita (current US$),1669.867126,2041.223605
Lower middle income,LMC,GDP per capita growth (annual %),5.786015832,4.016665596
Lower middle income,LMC,Population. female (% of total),49.06064483,49.07068901
Lower middle income,LMC,Population. total,2719003012,2885248344
Luxembourg,LUX,School enrollment. secondary. female (% gross),102.8764038,..
Luxembourg,LUX,School enrollment. secondary. male (% gross),99.88834381,..
Luxembourg,LUX,School enrollment. primary. male (% gross),97.13884735,..
Luxembourg,LUX,School enrollment. primary. female (% gross),98.12432098,..
Luxembourg,LUX,School enrollment. tertiary. female (% gross),19.23368073,..
Luxembourg,LUX,School enrollment. tertiary. male (% gross),17.3420105,..
Luxembourg,LUX,GDP per capita (current US$),103267.2765,116612.8842
Luxembourg,LUX,GDP per capita growth (annual %),3.765128083,1.645083579
Luxembourg,LUX,Population. female (% of total),50.32477569,49.88689714
Luxembourg,LUX,Population. total,506953,556319
Macao SAR. China,MAC,School enrollment. secondary. female (% gross),93.32496643,95.04367828
Macao SAR. China,MAC,School enrollment. secondary. male (% gross),94.23889923,97.02194214
Macao SAR. China,MAC,School enrollment. primary. male (% gross),..,..
Macao SAR. China,MAC,School enrollment. primary. female (% gross),..,..
Macao SAR. China,MAC,School enrollment. tertiary. female (% gross),60.93970871,78.64935303
Macao SAR. China,MAC,School enrollment. tertiary. male (% gross),62.7013092,60.15428162
Macao SAR. China,MAC,GDP per capita (current US$),52604.32713,96074.83696
Macao SAR. China,MAC,GDP per capita growth (annual %),22.16615718,-2.543359029
Macao SAR. China,MAC,Population. female (% of total),52.01654989,51.87017446
Macao SAR. China,MAC,Population. total,534626,577914
Macedonia. FYR,MKD,School enrollment. secondary. female (% gross),82.35095215,..
Macedonia. FYR,MKD,School enrollment. secondary. male (% gross),84.60011292,..
Macedonia. FYR,MKD,School enrollment. primary. male (% gross),86.26840973,..
Macedonia. FYR,MKD,School enrollment. primary. female (% gross),84.89633942,..
Macedonia. FYR,MKD,School enrollment. tertiary. female (% gross),42.31520081,..
Macedonia. FYR,MKD,School enrollment. tertiary. male (% gross),36.2317009,..
Macedonia. FYR,MKD,GDP per capita (current US$),4561.177546,5453.281275
Macedonia. FYR,MKD,GDP per capita growth (annual %),3.182205944,3.387091337
Macedonia. FYR,MKD,Population. female (% of total),50.18039286,50.212972
Macedonia. FYR,MKD,Population. total,2062443,2075625
Madagascar,MDG,School enrollment. secondary. female (% gross),..,38.06079865
Madagascar,MDG,School enrollment. secondary. male (% gross),..,38.80921173
Madagascar,MDG,School enrollment. primary. male (% gross),145.8948669,146.9455261
Madagascar,MDG,School enrollment. primary. female (% gross),143.2546387,146.5419769
Madagascar,MDG,School enrollment. tertiary. female (% gross),3.439140081,..
Madagascar,MDG,School enrollment. tertiary. male (% gross),3.772389889,..
Madagascar,MDG,GDP per capita (current US$),414.1427872,452.8103949
Madagascar,MDG,GDP per capita growth (annual %),-2.513810898,0.479340962
Madagascar,MDG,Population. female (% of total),50.18943969,50.15450935
Madagascar,MDG,Population. total,21079532,23571713
Malawi,MWI,School enrollment. secondary. female (% gross),31.23060989,37.54069901
Malawi,MWI,School enrollment. secondary. male (% gross),34.88454819,41.43790817
Malawi,MWI,School enrollment. primary. male (% gross),135.1084137,145.0593414
Malawi,MWI,School enrollment. primary. female (% gross),138.3972626,147.9642029
Malawi,MWI,School enrollment. tertiary. female (% gross),0.52293998,..
Malawi,MWI,School enrollment. tertiary. male (% gross),0.864300013,..
Malawi,MWI,GDP per capita (current US$),471.0587532,362.6930683
Malawi,MWI,GDP per capita growth (annual %),3.684679752,2.501969767
Malawi,MWI,Population. female (% of total),50.19256154,50.10777614
Malawi,MWI,Population. total,14769824,16695253
Malaysia,MYS,School enrollment. secondary. female (% gross),..,..
Malaysia,MYS,School enrollment. secondary. male (% gross),..,..
Malaysia,MYS,School enrollment. primary. male (% gross),..,..
Malaysia,MYS,School enrollment. primary. female (% gross),..,..
Malaysia,MYS,School enrollment. tertiary. female (% gross),..,..
Malaysia,MYS,School enrollment. tertiary. male (% gross),..,..
Malaysia,MYS,GDP per capita (current US$),9069.030717,11305.9001
Malaysia,MYS,GDP per capita growth (annual %),5.236652997,4.464190905
Malaysia,MYS,Population. female (% of total),48.474217,48.37473037
Malaysia,MYS,Population. total,28119500,29901997
Maldives,MDV,School enrollment. secondary. female (% gross),..,..
Maldives,MDV,School enrollment. secondary. male (% gross),..,..
Maldives,MDV,School enrollment. primary. male (% gross),..,..
Maldives,MDV,School enrollment. primary. female (% gross),..,..
Maldives,MDV,School enrollment. tertiary. female (% gross),..,..
Maldives,MDV,School enrollment. tertiary. male (% gross),..,..
Maldives,MDV,GDP per capita (current US$),6330.79498,7716.204015
Maldives,MDV,GDP per capita growth (annual %),5.12271859,3.882666544
Maldives,MDV,Population. female (% of total),49.85852815,49.85409118
Maldives,MDV,Population. total,367000,401000
Mali,MLI,School enrollment. secondary. female (% gross),31.88110924,37.36513901
Mali,MLI,School enrollment. secondary. male (% gross),45.35559845,49.39199829
Mali,MLI,School enrollment. primary. male (% gross),88.74520111,81.23413849
Mali,MLI,School enrollment. primary. female (% gross),77.07025146,72.97692108
Mali,MLI,School enrollment. tertiary. female (% gross),3.555720091,..
Mali,MLI,School enrollment. tertiary. male (% gross),8.413610458,..
Mali,MLI,GDP per capita (current US$),704.0646209,819.6212972
Mali,MLI,GDP per capita growth (annual %),2.128015886,3.948932603
Mali,MLI,Population. female (% of total),49.60156352,49.53467811
Mali,MLI,Population. total,15167286,17086022
Malta,MLT,School enrollment. secondary. female (% gross),87.45572662,80.56900024
Malta,MLT,School enrollment. secondary. male (% gross),110.1538086,90.96820068
Malta,MLT,School enrollment. primary. male (% gross),96.10398865,100
Malta,MLT,School enrollment. primary. female (% gross),86.48190308,94.98789215
Malta,MLT,School enrollment. tertiary. female (% gross),54.05860138,48.03833008
Malta,MLT,School enrollment. tertiary. male (% gross),32.30054855,41.9454689
Malta,MLT,GDP per capita (current US$),21087.79469,25125.09562
Malta,MLT,GDP per capita growth (annual %),3.035346348,2.495036057
Malta,MLT,Population. female (% of total),50.32664829,50.22060073
Malta,MLT,Population. total,414508,427364
Marshall Islands,MHL,School enrollment. secondary. female (% gross),..,..
Marshall Islands,MHL,School enrollment. secondary. male (% gross),..,..
Marshall Islands,MHL,School enrollment. primary. male (% gross),..,..
Marshall Islands,MHL,School enrollment. primary. female (% gross),..,..
Marshall Islands,MHL,School enrollment. tertiary. female (% gross),..,..
Marshall Islands,MHL,School enrollment. tertiary. male (% gross),..,..
Marshall Islands,MHL,GDP per capita (current US$),3142.429476,3461.645096
Marshall Islands,MHL,GDP per capita growth (annual %),6.220619834,-1.159363219
Marshall Islands,MHL,Population. female (% of total),..,..
Marshall Islands,MHL,Population. total,52428,52898
Mauritania,MRT,School enrollment. secondary. female (% gross),18.7079792,28.58490944
Mauritania,MRT,School enrollment. secondary. male (% gross),21.8954792,31.24729919
Mauritania,MRT,School enrollment. primary. male (% gross),94.26303864,95.34767914
Mauritania,MRT,School enrollment. primary. female (% gross),98.38404083,100.6721497
Mauritania,MRT,School enrollment. tertiary. female (% gross),2.542819977,..
Mauritania,MRT,School enrollment. tertiary. male (% gross),6.266520023,..
Mauritania,MRT,GDP per capita (current US$),1207.827458,1370.985212
Mauritania,MRT,GDP per capita growth (annual %),2.163456877,1.661425921
Mauritania,MRT,Population. female (% of total),49.7337807,49.69028561
Mauritania,MRT,Population. total,3591400,3969625
Mauritius,MUS,School enrollment. secondary. female (% gross),91.2910614,98.98616028
Mauritius,MUS,School enrollment. secondary. male (% gross),87.2495575,96.92430115
Mauritius,MUS,School enrollment. primary. male (% gross),102.5274506,101.7059174
Mauritius,MUS,School enrollment. primary. female (% gross),103.0545197,103.729393
Mauritius,MUS,School enrollment. tertiary. female (% gross),36.91035843,42.69358063
Mauritius,MUS,School enrollment. tertiary. male (% gross),30.53598022,34.71960831
Mauritius,MUS,GDP per capita (current US$),8000.376432,10153.93822
Mauritius,MUS,GDP per capita growth (annual %),4.129198852,3.556902934
Mauritius,MUS,Population. female (% of total),50.43250897,50.57013149
Mauritius,MUS,Population. total,1250400,1260934
Mexico,MEX,School enrollment. secondary. female (% gross),86.80645752,93.46494293
Mexico,MEX,School enrollment. secondary. male (% gross),79.68778992,87.72532654
Mexico,MEX,School enrollment. primary. male (% gross),103.9709167,103.6149826
Mexico,MEX,School enrollment. primary. female (% gross),102.8226318,103.1543732
Mexico,MEX,School enrollment. tertiary. female (% gross),26.61178017,30.03022957
Mexico,MEX,School enrollment. tertiary. male (% gross),25.73545074,29.85437012
Mexico,MEX,GDP per capita (current US$),8861.49372,10353.44798
Mexico,MEX,GDP per capita growth (annual %),3.513459789,0.903310399
Mexico,MEX,Population. female (% of total),50.27032595,50.25910463
Mexico,MEX,Population. total,118617542,125385833
Micronesia. Fed. Sts.,FSM,School enrollment. secondary. female (% gross),..,..
Micronesia. Fed. Sts.,FSM,School enrollment. secondary. male (% gross),..,..
Micronesia. Fed. Sts.,FSM,School enrollment. primary. male (% gross),..,98.05161285
Micronesia. Fed. Sts.,FSM,School enrollment. primary. female (% gross),..,97.18049622
Micronesia. Fed. Sts.,FSM,School enrollment. tertiary. female (% gross),..,..
Micronesia. Fed. Sts.,FSM,School enrollment. tertiary. male (% gross),..,..
Micronesia. Fed. Sts.,FSM,GDP per capita (current US$),2838.448547,3057.091231
Micronesia. Fed. Sts.,FSM,GDP per capita growth (annual %),2.868986427,-3.705572018
Micronesia. Fed. Sts.,FSM,Population. female (% of total),48.94758683,48.80242974
Micronesia. Fed. Sts.,FSM,Population. total,103619,104044
Middle East & North Africa,MEA,School enrollment. secondary. female (% gross),73.56376648,76.90686035
Middle East & North Africa,MEA,School enrollment. secondary. male (% gross),77.74323273,81.78759766
Middle East & North Africa,MEA,School enrollment. primary. male (% gross),109.0221176,107.3699265
Middle East & North Africa,MEA,School enrollment. primary. female (% gross),102.6272278,103.0469513
Middle East & North Africa,MEA,School enrollment. tertiary. female (% gross),31.41950035,38.25143051
Middle East & North Africa,MEA,School enrollment. tertiary. male (% gross),30.27330971,37.59883118
Middle East & North Africa,MEA,GDP per capita (current US$),7116.06041,8494.450504
Middle East & North Africa,MEA,GDP per capita growth (annual %),2.942676709,1.133201533
Middle East & North Africa,MEA,Population. female (% of total),48.39727096,48.32900276
Middle East & North Africa,MEA,Population. total,385417024,416401841
Middle East & North Africa (excluding high income),MNA,School enrollment. secondary. female (% gross),71.43972778,74.39714813
Middle East & North Africa (excluding high income),MNA,School enrollment. secondary. male (% gross),75.17027283,78.17980957
Middle East & North Africa (excluding high income),MNA,School enrollment. primary. male (% gross),110.3041534,107.4179611
Middle East & North Africa (excluding high income),MNA,School enrollment. primary. female (% gross),102.9779587,102.4904099
Middle East & North Africa (excluding high income),MNA,School enrollment. tertiary. female (% gross),30.2546196,36.10118103
Middle East & North Africa (excluding high income),MNA,School enrollment. tertiary. male (% gross),30.59004021,36.73236084
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),4106.108513,4401.670479
Middle East & North Africa (excluding high income),MNA,GDP per capita growth (annual %),3.619154341,1.051669853
Middle East & North Africa (excluding high income),MNA,Population. female (% of total),49.60812782,49.64842409
Middle East & North Africa (excluding high income),MNA,Population. total,331928764,356262920
Middle East & North Africa (IDA & IBRD countries),TMN,School enrollment. secondary. female (% gross),71.09107971,74.12950134
Middle East & North Africa (IDA & IBRD countries),TMN,School enrollment. secondary. male (% gross),75.0273819,78.17336273
Middle East & North Africa (IDA & IBRD countries),TMN,School enrollment. primary. male (% gross),110.5400696,107.5606613
Middle East & North Africa (IDA & IBRD countries),TMN,School enrollment. primary. female (% gross),103.145462,102.5838928
Middle East & North Africa (IDA & IBRD countries),TMN,School enrollment. tertiary. female (% gross),29.96632957,35.83861923
Middle East & North Africa (IDA & IBRD countries),TMN,School enrollment. tertiary. male (% gross),30.46579933,36.76375961
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),4126.668651,4418.803915
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita growth (annual %),3.654407958,1.098090262
Middle East & North Africa (IDA & IBRD countries),TMN,Population. female (% of total),49.61174543,49.65265325
Middle East & North Africa (IDA & IBRD countries),TMN,Population. total,328117662,351968238
Middle income,MIC,School enrollment. secondary. female (% gross),69.9597702,75.71871185
Middle income,MIC,School enrollment. secondary. male (% gross),71.60652161,75.59873962
Middle income,MIC,School enrollment. primary. male (% gross),107.3945694,104.9185028
Middle income,MIC,School enrollment. primary. female (% gross),105.3312607,105.2849197
Middle income,MIC,School enrollment. tertiary. female (% gross),25.70680046,33.15736008
Middle income,MIC,School enrollment. tertiary. male (% gross),24.81167984,30.29435921
Middle income,MIC,GDP per capita (current US$),3900.651926,5114.553982
Middle income,MIC,GDP per capita growth (annual %),6.309658176,3.092636249
Middle income,MIC,Population. female (% of total),49.30869769,49.30760926
Middle income,MIC,Population. total,5212280503,5458860818
Moldova,MDA,School enrollment. secondary. female (% gross),89.02747345,87.88926697
Moldova,MDA,School enrollment. secondary. male (% gross),86.97663116,86.78095245
Moldova,MDA,School enrollment. primary. male (% gross),93.72454834,93.25784302
Moldova,MDA,School enrollment. primary. female (% gross),93.34632874,92.85932159
Moldova,MDA,School enrollment. tertiary. female (% gross),43.73392105,..
Moldova,MDA,School enrollment. tertiary. male (% gross),32.72996902,..
Moldova,MDA,GDP per capita (current US$),1631.535832,2244.763762
Moldova,MDA,GDP per capita growth (annual %),7.207008539,4.863915898
Moldova,MDA,Population. female (% of total),51.92233632,51.91418202
Moldova,MDA,Population. total,3562045,3556397
Monaco,MCO,School enrollment. secondary. female (% gross),..,..
Monaco,MCO,School enrollment. secondary. male (% gross),..,..
Monaco,MCO,School enrollment. primary. male (% gross),..,..
Monaco,MCO,School enrollment. primary. female (% gross),..,..
Monaco,MCO,School enrollment. tertiary. female (% gross),..,..
Monaco,MCO,School enrollment. tertiary. male (% gross),..,..
Monaco,MCO,GDP per capita (current US$),145221.1916,..
Monaco,MCO,GDP per capita growth (annual %),..,..
Monaco,MCO,Population. female (% of total),..,..
Monaco,MCO,Population. total,36845,37623
Mongolia,MNG,School enrollment. secondary. female (% gross),94.84226227,91.85096741
Mongolia,MNG,School enrollment. secondary. male (% gross),88.40377808,89.60729218
Mongolia,MNG,School enrollment. primary. male (% gross),127.1351395,102.6964798
Mongolia,MNG,School enrollment. primary. female (% gross),124.2324905,100.6382828
Mongolia,MNG,School enrollment. tertiary. female (% gross),65.26062775,75.91596222
Mongolia,MNG,School enrollment. tertiary. male (% gross),42.5103302,52.89355087
Mongolia,MNG,GDP per capita (current US$),2650.34682,4201.737722
Mongolia,MNG,GDP per capita growth (annual %),4.675768964,6.005603916
Mongolia,MNG,Population. female (% of total),50.38454917,50.47725483
Mongolia,MNG,Population. total,2712657,2909871
Montenegro,MNE,School enrollment. secondary. female (% gross),101.4227066,..
Montenegro,MNE,School enrollment. secondary. male (% gross),100.0727692,..
Montenegro,MNE,School enrollment. primary. male (% gross),107.7175293,..
Montenegro,MNE,School enrollment. primary. female (% gross),105.7687531,..
Montenegro,MNE,School enrollment. tertiary. female (% gross),61.84135056,..
Montenegro,MNE,School enrollment. tertiary. male (% gross),49.20822144,..
Montenegro,MNE,GDP per capita (current US$),6681.927148,7378.042271
Montenegro,MNE,GDP per capita growth (annual %),2.2761482,1.684948014
Montenegro,MNE,Population. female (% of total),50.67079132,50.59796063
Montenegro,MNE,Population. total,619428,621810
Morocco,MAR,School enrollment. secondary. female (% gross),58.28702927,..
Morocco,MAR,School enrollment. secondary. male (% gross),66.9299469,..
Morocco,MAR,School enrollment. primary. male (% gross),115.579422,118.7394333
Morocco,MAR,School enrollment. primary. female (% gross),108.8025894,113.395462
Morocco,MAR,School enrollment. tertiary. female (% gross),13.67459011,24.09003067
Morocco,MAR,School enrollment. tertiary. male (% gross),15.15468025,25.04364967
Morocco,MAR,GDP per capita (current US$),2857.673414,3186.60876
Morocco,MAR,GDP per capita growth (annual %),2.520846158,1.12347387
Morocco,MAR,Population. female (% of total),50.7819688,50.62525937
Morocco,MAR,Population. total,32107739,33921203
Mozambique,MOZ,School enrollment. secondary. female (% gross),21.70747948,23.50456047
Mozambique,MOZ,School enrollment. secondary. male (% gross),26.63459015,25.50914955
Mozambique,MOZ,School enrollment. primary. male (% gross),114.6921234,108.5958862
Mozambique,MOZ,School enrollment. primary. female (% gross),103.0478134,99.62644196
Mozambique,MOZ,School enrollment. tertiary. female (% gross),3.592839956,4.973629951
Mozambique,MOZ,School enrollment. tertiary. male (% gross),5.493020058,6.986320019
Mozambique,MOZ,GDP per capita (current US$),417.5012315,623.1979366
Mozambique,MOZ,GDP per capita growth (annual %),3.732755219,4.48657212
Mozambique,MOZ,Population. female (% of total),51.3957737,51.20212993
Mozambique,MOZ,Population. total,24321457,27216276
Myanmar,MMR,School enrollment. secondary. female (% gross),49.31613922,51.95190048
Myanmar,MMR,School enrollment. secondary. male (% gross),46.97153854,50.64545822
Myanmar,MMR,School enrollment. primary. male (% gross),97.12251282,101.0052109
Myanmar,MMR,School enrollment. primary. female (% gross),96.31967926,98.29355621
Myanmar,MMR,School enrollment. tertiary. female (% gross),..,..
Myanmar,MMR,School enrollment. tertiary. male (% gross),..,..
Myanmar,MMR,GDP per capita (current US$),957.6247442,1227.137217
Myanmar,MMR,GDP per capita growth (annual %),8.864546613,7.075107994
Myanmar,MMR,Population. female (% of total),51.18731244,51.14927611
Myanmar,MMR,Population. total,51733013,53437159
Namibia,NAM,School enrollment. secondary. female (% gross),..,..
Namibia,NAM,School enrollment. secondary. male (% gross),..,..
Namibia,NAM,School enrollment. primary. male (% gross),108.9910431,..
Namibia,NAM,School enrollment. primary. female (% gross),106.332962,..
Namibia,NAM,School enrollment. tertiary. female (% gross),..,..
Namibia,NAM,School enrollment. tertiary. male (% gross),..,..
Namibia,NAM,GDP per capita (current US$),5143.130676,5349.447676
Namibia,NAM,GDP per capita growth (annual %),4.04351152,3.965940131
Namibia,NAM,Population. female (% of total),51.48034571,51.36753816
Namibia,NAM,Population. total,2193643,2402858
Nauru,NRU,School enrollment. secondary. female (% gross),..,83.44371033
Nauru,NRU,School enrollment. secondary. male (% gross),..,81.875
Nauru,NRU,School enrollment. primary. male (% gross),..,109.5364227
Nauru,NRU,School enrollment. primary. female (% gross),..,100.4010696
Nauru,NRU,School enrollment. tertiary. female (% gross),..,..
Nauru,NRU,School enrollment. tertiary. male (% gross),..,..
Nauru,NRU,GDP per capita (current US$),4912.600857,11499.99428
Nauru,NRU,GDP per capita growth (annual %),13.5849262,35.83996609
Nauru,NRU,Population. female (% of total),..,..
Nauru,NRU,Population. total,10025,10176
Nepal,NPL,School enrollment. secondary. female (% gross),57.27983856,68.89868164
