sep=,
Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2014 [YR2014]
Low & middle income,LMY,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,23.3632106781006,28.1261291503906
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,3574.30776762691,4658.79109410749
Low & middle income,LMY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.13722008369515,2.95145678340252
Low & middle income,LMY,Income share held by third 20%,SI.DST.03RD.20,..,..
Low & middle income,LMY,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Low & middle income,LMY,Income share held by highest 20%,SI.DST.05TH.20,..,..
Low & middle income,LMY,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Low & middle income,LMY,Income share held by second 20%,SI.DST.02ND.20,..,..
Low & middle income,LMY,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.4056176102258,49.4049608792261
Low & middle income,LMY,"Population, total",SP.POP.TOTL,5769206886,6080182833
Low income,LIC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,32.7046585083008,36.4508094787598
Low income,LIC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,42.6411895751953,44.5171508789063
Low income,LIC,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,105.96605682373,107.32837677002
Low income,LIC,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,97.4623413085938,99.923469543457
Low income,LIC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,4.38033008575439,5.14894008636475
Low income,LIC,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,8.96290969848633,9.79183959960938
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,519.309847415031,653.860625962849
Low income,LIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.69760634009539,3.2120912749337
Low income,LIC,Income share held by third 20%,SI.DST.03RD.20,..,..
Low income,LIC,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Low income,LIC,Income share held by highest 20%,SI.DST.05TH.20,..,..
Low income,LIC,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Low income,LIC,Income share held by second 20%,SI.DST.02ND.20,..,..
Low income,LIC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.3126557751889,50.2599633460598
Low income,LIC,"Population, total",SP.POP.TOTL,556926383,621322015
Lower middle income,LMC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,58.7341995239258,64.7070388793945
Lower middle income,LMC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,62.4025497436523,65.9308395385742
Lower middle income,LMC,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,105.019950866699,103.804733276367
Lower middle income,LMC,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,103.606506347656,106.000877380371
Lower middle income,LMC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,16.6830902099609,21.975700378418
Lower middle income,LMC,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,19.7358093261719,22.5194892883301
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,1669.86712635008,2041.22360506602
Lower middle income,LMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.78601583243635,4.01666559578804
Lower middle income,LMC,Income share held by third 20%,SI.DST.03RD.20,..,..
Lower middle income,LMC,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Lower middle income,LMC,Income share held by highest 20%,SI.DST.05TH.20,..,..
Lower middle income,LMC,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Lower middle income,LMC,Income share held by second 20%,SI.DST.02ND.20,..,..
Lower middle income,LMC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.0606448284301,49.070689005271
Lower middle income,LMC,"Population, total",SP.POP.TOTL,2719003012,2885248344
Luxembourg,LUX,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,102.876403808594,..
Luxembourg,LUX,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,99.8883438110352,..
Luxembourg,LUX,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,97.1388473510742,..
Luxembourg,LUX,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,98.1243209838867,..
Luxembourg,LUX,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,19.2336807250977,..
Luxembourg,LUX,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,17.3420104980469,..
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,103267.276511115,116612.884151875
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.76512808347822,1.64508357892461
Luxembourg,LUX,Income share held by third 20%,SI.DST.03RD.20,17.36,..
Luxembourg,LUX,Income share held by lowest 20%,SI.DST.FRST.20,7.89,..
Luxembourg,LUX,Income share held by highest 20%,SI.DST.05TH.20,38.9,..
Luxembourg,LUX,Income share held by fourth 20%,SI.DST.04TH.20,22.93,..
Luxembourg,LUX,Income share held by second 20%,SI.DST.02ND.20,12.92,..
Luxembourg,LUX,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.3247756891762,49.8868971365841
Luxembourg,LUX,"Population, total",SP.POP.TOTL,506953,556319
"Macao SAR, China",MAC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,93.3249664306641,95.0436782836914
"Macao SAR, China",MAC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,94.238899230957,97.0219421386719
"Macao SAR, China",MAC,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..,..
"Macao SAR, China",MAC,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..,..
"Macao SAR, China",MAC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,60.9397087097168,78.6493530273438
"Macao SAR, China",MAC,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,62.7013092041016,60.1542816162109
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,52604.3271347173,96074.8369597196
"Macao SAR, China",MAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,22.1661571819714,-2.54335902866065
"Macao SAR, China",MAC,Income share held by third 20%,SI.DST.03RD.20,..,..
"Macao SAR, China",MAC,Income share held by lowest 20%,SI.DST.FRST.20,..,..
"Macao SAR, China",MAC,Income share held by highest 20%,SI.DST.05TH.20,..,..
"Macao SAR, China",MAC,Income share held by fourth 20%,SI.DST.04TH.20,..,..
"Macao SAR, China",MAC,Income share held by second 20%,SI.DST.02ND.20,..,..
"Macao SAR, China",MAC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.0165498872109,51.8701744550227
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,534626,577914
"Macedonia, FYR",MKD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,82.3509521484375,..
"Macedonia, FYR",MKD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,84.6001129150391,..
"Macedonia, FYR",MKD,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,86.2684097290039,..
"Macedonia, FYR",MKD,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,84.8963394165039,..
"Macedonia, FYR",MKD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,42.3152008056641,..
"Macedonia, FYR",MKD,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,36.2317008972168,..
"Macedonia, FYR",MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,4561.17754644919,5453.28127512774
"Macedonia, FYR",MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.18220594383507,3.38709133682788
"Macedonia, FYR",MKD,Income share held by third 20%,SI.DST.03RD.20,..,..
"Macedonia, FYR",MKD,Income share held by lowest 20%,SI.DST.FRST.20,..,..
"Macedonia, FYR",MKD,Income share held by highest 20%,SI.DST.05TH.20,..,..
"Macedonia, FYR",MKD,Income share held by fourth 20%,SI.DST.04TH.20,..,..
"Macedonia, FYR",MKD,Income share held by second 20%,SI.DST.02ND.20,..,..
"Macedonia, FYR",MKD,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.1803928641907,50.2129719963866
"Macedonia, FYR",MKD,"Population, total",SP.POP.TOTL,2062443,2075625
Madagascar,MDG,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..,38.0607986450195
Madagascar,MDG,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..,38.809211730957
Madagascar,MDG,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,145.894866943359,146.945526123047
Madagascar,MDG,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,143.254638671875,146.541976928711
Madagascar,MDG,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,3.43914008140564,..
Madagascar,MDG,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,3.77238988876343,..
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,414.142787218657,452.810394929053
Madagascar,MDG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.51381089751406,0.47934096191797
Madagascar,MDG,Income share held by third 20%,SI.DST.03RD.20,14.56,..
Madagascar,MDG,Income share held by lowest 20%,SI.DST.FRST.20,6.5,..
Madagascar,MDG,Income share held by highest 20%,SI.DST.05TH.20,47.96,..
Madagascar,MDG,Income share held by fourth 20%,SI.DST.04TH.20,20.31,..
Madagascar,MDG,Income share held by second 20%,SI.DST.02ND.20,10.66,..
Madagascar,MDG,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.1894396896478,50.1545093477084
Madagascar,MDG,"Population, total",SP.POP.TOTL,21079532,23571713
Malawi,MWI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,31.2306098937988,37.540699005127
Malawi,MWI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,34.8845481872559,41.4379081726074
Malawi,MWI,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,135.108413696289,145.059341430664
Malawi,MWI,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,138.397262573242,147.964202880859
Malawi,MWI,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0.52293998003006,..
Malawi,MWI,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,0.864300012588501,..
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,471.058753242702,362.693068268546
Malawi,MWI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.68467975188649,2.50196976715901
Malawi,MWI,Income share held by third 20%,SI.DST.03RD.20,13.25,..
Malawi,MWI,Income share held by lowest 20%,SI.DST.FRST.20,5.45,..
Malawi,MWI,Income share held by highest 20%,SI.DST.05TH.20,52.37,..
Malawi,MWI,Income share held by fourth 20%,SI.DST.04TH.20,19.75,..
Malawi,MWI,Income share held by second 20%,SI.DST.02ND.20,9.19,..
Malawi,MWI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.1925615362783,50.1077761445125
Malawi,MWI,"Population, total",SP.POP.TOTL,14769824,16695253
Malaysia,MYS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..,..
Malaysia,MYS,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..,..
Malaysia,MYS,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..,..
Malaysia,MYS,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..,..
Malaysia,MYS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..
Malaysia,MYS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,9069.03071650886,11305.9000976846
Malaysia,MYS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.23665299740208,4.46419090471331
Malaysia,MYS,Income share held by third 20%,SI.DST.03RD.20,..,..
Malaysia,MYS,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Malaysia,MYS,Income share held by highest 20%,SI.DST.05TH.20,..,..
Malaysia,MYS,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Malaysia,MYS,Income share held by second 20%,SI.DST.02ND.20,..,..
Malaysia,MYS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.4742169955857,48.3747303745343
Malaysia,MYS,"Population, total",SP.POP.TOTL,28119500,29901997
Maldives,MDV,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..,..
Maldives,MDV,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..,..
Maldives,MDV,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..,..
Maldives,MDV,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..,..
Maldives,MDV,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..
Maldives,MDV,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,6330.79498041553,7716.20401546133
Maldives,MDV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.12271859002722,3.88266654434703
Maldives,MDV,Income share held by third 20%,SI.DST.03RD.20,..,..
Maldives,MDV,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Maldives,MDV,Income share held by highest 20%,SI.DST.05TH.20,..,..
Maldives,MDV,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Maldives,MDV,Income share held by second 20%,SI.DST.02ND.20,..,..
Maldives,MDV,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.8585281515448,49.8540911825189
Maldives,MDV,"Population, total",SP.POP.TOTL,367000,401000
Mali,MLI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,31.8811092376709,37.3651390075684
Mali,MLI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,45.355598449707,49.3919982910156
Mali,MLI,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,88.7452011108398,81.2341384887695
Mali,MLI,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,77.0702514648438,72.976921081543
Mali,MLI,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,3.55572009086609,..
Mali,MLI,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,8.41361045837402,..
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,704.064620886671,819.621297242724
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.12801588591476,3.94893260330991
Mali,MLI,Income share held by third 20%,SI.DST.03RD.20,..,..
Mali,MLI,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Mali,MLI,Income share held by highest 20%,SI.DST.05TH.20,..,..
Mali,MLI,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Mali,MLI,Income share held by second 20%,SI.DST.02ND.20,..,..
Mali,MLI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.6015635229665,49.5346781129042
Mali,MLI,"Population, total",SP.POP.TOTL,15167286,17086022
Malta,MLT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,87.4557266235352,80.5690002441406
Malta,MLT,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,110.15380859375,90.9682006835938
Malta,MLT,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,96.1039886474609,100
Malta,MLT,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,86.4819030761719,94.9878921508789
Malta,MLT,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,54.0586013793945,48.038330078125
Malta,MLT,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,32.3005485534668,41.9454689025879
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,21087.7946931036,25125.0956185779
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.03534634793951,2.49503605692776
Malta,MLT,Income share held by third 20%,SI.DST.03RD.20,..,..
Malta,MLT,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Malta,MLT,Income share held by highest 20%,SI.DST.05TH.20,..,..
Malta,MLT,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Malta,MLT,Income share held by second 20%,SI.DST.02ND.20,..,..
Malta,MLT,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.3266482876447,50.2206007330216
Malta,MLT,"Population, total",SP.POP.TOTL,414508,427364
Marshall Islands,MHL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..,..
Marshall Islands,MHL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..,..
Marshall Islands,MHL,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..,..
Marshall Islands,MHL,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..,..
Marshall Islands,MHL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..
Marshall Islands,MHL,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,3142.42947588247,3461.64509609142
Marshall Islands,MHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.2206198337295,-1.15936321905788
Marshall Islands,MHL,Income share held by third 20%,SI.DST.03RD.20,..,..
Marshall Islands,MHL,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Marshall Islands,MHL,Income share held by highest 20%,SI.DST.05TH.20,..,..
Marshall Islands,MHL,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Marshall Islands,MHL,Income share held by second 20%,SI.DST.02ND.20,..,..
Marshall Islands,MHL,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,..,..
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,52428,52898
Mauritania,MRT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,18.7079792022705,28.5849094390869
Mauritania,MRT,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,21.8954792022705,31.2472991943359
Mauritania,MRT,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,94.2630386352539,95.3476791381836
Mauritania,MRT,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,98.3840408325195,100.672149658203
Mauritania,MRT,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2.54281997680664,..
Mauritania,MRT,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,6.26652002334595,..
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1207.82745750371,1370.98521248511
Mauritania,MRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.16345687659162,1.66142592146674
Mauritania,MRT,Income share held by third 20%,SI.DST.03RD.20,..,16.97
Mauritania,MRT,Income share held by lowest 20%,SI.DST.FRST.20,..,7.55
Mauritania,MRT,Income share held by highest 20%,SI.DST.05TH.20,..,39.99
Mauritania,MRT,Income share held by fourth 20%,SI.DST.04TH.20,..,23.07
Mauritania,MRT,Income share held by second 20%,SI.DST.02ND.20,..,12.42
Mauritania,MRT,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.7337806983349,49.690285606323
Mauritania,MRT,"Population, total",SP.POP.TOTL,3591400,3969625
Mauritius,MUS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,91.2910614013672,98.9861602783203
Mauritius,MUS,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,87.2495574951172,96.9243011474609
Mauritius,MUS,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.527450561523,101.705917358398
Mauritius,MUS,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,103.05451965332,103.729393005371
Mauritius,MUS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,36.9103584289551,42.6935806274414
Mauritius,MUS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,30.5359802246094,34.7196083068848
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,8000.37643182154,10153.9382184867
Mauritius,MUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.12919885158315,3.55690293443666
Mauritius,MUS,Income share held by third 20%,SI.DST.03RD.20,..,..
Mauritius,MUS,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Mauritius,MUS,Income share held by highest 20%,SI.DST.05TH.20,..,..
Mauritius,MUS,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Mauritius,MUS,Income share held by second 20%,SI.DST.02ND.20,..,..
Mauritius,MUS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.4325089687015,50.5701314948284
Mauritius,MUS,"Population, total",SP.POP.TOTL,1250400,1260934
Mexico,MEX,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,86.8064575195313,93.4649429321289
Mexico,MEX,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,79.6877899169922,87.7253265380859
Mexico,MEX,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,103.970916748047,103.61498260498
Mexico,MEX,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,102.822631835938,103.154373168945
Mexico,MEX,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,26.611780166626,30.0302295684814
Mexico,MEX,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,25.7354507446289,29.8543701171875
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,8861.49371999101,10353.4479828794
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.51345978863932,0.903310398801452
Mexico,MEX,Income share held by third 20%,SI.DST.03RD.20,12.92,12.67
Mexico,MEX,Income share held by lowest 20%,SI.DST.FRST.20,4.72,5.07
Mexico,MEX,Income share held by highest 20%,SI.DST.05TH.20,53.89,54.53
Mexico,MEX,Income share held by fourth 20%,SI.DST.04TH.20,19.79,18.91
Mexico,MEX,Income share held by second 20%,SI.DST.02ND.20,8.67,8.83
Mexico,MEX,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.2703259522946,50.2591046310631
Mexico,MEX,"Population, total",SP.POP.TOTL,118617542,125385833
"Micronesia, Fed. Sts.",FSM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..,..
"Micronesia, Fed. Sts.",FSM,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..,..
"Micronesia, Fed. Sts.",FSM,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..,98.0516128540039
"Micronesia, Fed. Sts.",FSM,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..,97.1804962158203
"Micronesia, Fed. Sts.",FSM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..
"Micronesia, Fed. Sts.",FSM,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2838.44854708113,3057.09123063319
"Micronesia, Fed. Sts.",FSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.86898642672608,-3.70557201839414
"Micronesia, Fed. Sts.",FSM,Income share held by third 20%,SI.DST.03RD.20,..,..
"Micronesia, Fed. Sts.",FSM,Income share held by lowest 20%,SI.DST.FRST.20,..,..
"Micronesia, Fed. Sts.",FSM,Income share held by highest 20%,SI.DST.05TH.20,..,..
"Micronesia, Fed. Sts.",FSM,Income share held by fourth 20%,SI.DST.04TH.20,..,..
"Micronesia, Fed. Sts.",FSM,Income share held by second 20%,SI.DST.02ND.20,..,..
"Micronesia, Fed. Sts.",FSM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.9475868325307,48.8024297412633
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,103619,104044
Middle East & North Africa,MEA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,73.5637664794922,76.9068603515625
Middle East & North Africa,MEA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,77.7432327270508,81.78759765625
Middle East & North Africa,MEA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,109.022117614746,107.369926452637
Middle East & North Africa,MEA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,102.627227783203,103.046951293945
Middle East & North Africa,MEA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,31.4195003509521,38.2514305114746
Middle East & North Africa,MEA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,30.2733097076416,37.5988311767578
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,7116.06040967098,8494.45050442989
Middle East & North Africa,MEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.94267670888732,1.13320153257131
Middle East & North Africa,MEA,Income share held by third 20%,SI.DST.03RD.20,..,..
Middle East & North Africa,MEA,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Middle East & North Africa,MEA,Income share held by highest 20%,SI.DST.05TH.20,..,..
Middle East & North Africa,MEA,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Middle East & North Africa,MEA,Income share held by second 20%,SI.DST.02ND.20,..,..
Middle East & North Africa,MEA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.3972709641985,48.3290027557587
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,385417024,416401841
Middle East & North Africa (excluding high income),MNA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,71.4397277832031,74.3971481323242
Middle East & North Africa (excluding high income),MNA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,75.1702728271484,78.1798095703125
Middle East & North Africa (excluding high income),MNA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.304153442383,107.417961120605
Middle East & North Africa (excluding high income),MNA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,102.977958679199,102.490409851074
Middle East & North Africa (excluding high income),MNA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,30.2546195983887,36.1011810302734
Middle East & North Africa (excluding high income),MNA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,30.5900402069092,36.7323608398438
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,4106.10851309237,4401.67047850698
Middle East & North Africa (excluding high income),MNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.61915434075041,1.05166985347707
Middle East & North Africa (excluding high income),MNA,Income share held by third 20%,SI.DST.03RD.20,..,..
Middle East & North Africa (excluding high income),MNA,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Middle East & North Africa (excluding high income),MNA,Income share held by highest 20%,SI.DST.05TH.20,..,..
Middle East & North Africa (excluding high income),MNA,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Middle East & North Africa (excluding high income),MNA,Income share held by second 20%,SI.DST.02ND.20,..,..
Middle East & North Africa (excluding high income),MNA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.6081278176025,49.6484240872681
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,331928764,356262920
Middle East & North Africa (IDA & IBRD countries),TMN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,71.0910797119141,74.1295013427734
Middle East & North Africa (IDA & IBRD countries),TMN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,75.0273818969727,78.1733627319336
Middle East & North Africa (IDA & IBRD countries),TMN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.540069580078,107.560661315918
